cluster_id,product_idx,supermarket,names,category,known_brand_clean,own_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name,normalized_name,prices_(£),prices_unit_(£),product_type,cluster_size,n_supermarkets,match_type,avg_pairwise_score,AUDIT_same_core_product,AUDIT_weight_ok,AUDIT_tier_ok,AUDIT_notes
1471,20747,Morrisons,Angel Delight Banana Flavour Instant Dessert,food_cupboard,,False,,58.9,g,,Angel Delight Banana Flavour Instant Dessert,angel delight banana flavour instant dessert,0.89,15.1,unbranded,4,4,unbranded,0.8609166666666667,,,,
1471,35703,Sains,Angel Delight Banana Flavour 59g,food_cupboard,,False,,59.0,g,,Angel Delight Banana Flavour,angel delight banana flavour,0.9,15.3,unbranded,4,4,unbranded,0.8609166666666667,,,,
1471,55326,Tesco,Angel Delight Banana 59G,food_cupboard,,False,,59.0,g,,Angel Delight Banana,angel delight banana,0.8,13.6,unbranded,4,4,unbranded,0.8609166666666667,,,,
1544,15052,ASDA,Badger The Golden Champion Golden Ale,drinks,,False,,500.0,ml,,Badger The Golden Champion Golden Ale,badger the golden champion golden ale,2.1,4.2,unbranded,4,4,unbranded,0.8862508946087718,,,,
1544,24704,Morrisons,Badger Golden Champion Golden Ale,drinks,,False,,500.0,ml,,Badger Golden Champion Golden Ale,badger golden champion golden ale,2.0,4.0,unbranded,4,4,unbranded,0.8862508946087718,,,,
1544,39892,Sains,Badger Golden Champion 500ml,drinks,,False,,500.0,ml,,Badger Golden Champion,badger golden champion,2.0,4.0,unbranded,4,4,unbranded,0.8862508946087718,,,,
1544,60294,Tesco,Badger Golden Champion 500Ml,drinks,,False,,500.0,ml,,Badger Golden Champion,badger golden champion,2.0,4.0,unbranded,4,4,unbranded,0.8862508946087718,,,,
1632,16309,ASDA,Cadbury Mini Eggs 97g,food_cupboard,Cadbury,False,,97.0,g,,Mini Eggs,mini eggs,0.6,6.2,branded,4,4,branded,0.8624013924410343,,,,
1632,29549,Morrisons,Cadbury Mini Eggs Chocolate Easter Egg,food_cupboard,Cadbury,False,,97.1,g,,Mini Eggs Chocolate Easter Egg,mini eggs chocolate easter egg,1.0,10.3,branded,4,4,branded,0.8624013924410343,,,,
1632,49615,Sains,Cadbury Mini Eggs 97g,free-from,Cadbury,False,,97.0,g,,Mini Eggs,mini eggs,1.25,12.9,branded,4,4,branded,0.8624013924410343,,,,
1632,64197,Tesco,Cadbury Mini Easter Eggs 97G,food_cupboard,Cadbury,False,,97.0,g,,Mini Easter Eggs,mini easter eggs,1.2,12.4,branded,4,4,branded,0.8624013924410343,,,,
1978,2454,ASDA,BAKE by ASDA Plain Flour 1.5kg,food_cupboard,,True,standard,1500.0,g,,Plain Flour,plain flour,0.8,0.53,own_brand,3,3,own_brand,1.0,,,,
1978,21945,Morrisons,Morrisons Plain Flour,food_cupboard,,True,standard,1490.6,g,,Plain Flour,plain flour,0.79,0.53,own_brand,3,3,own_brand,1.0,,,,
1978,52213,Tesco,Tesco Plain Flour 1.5Kg,food_cupboard,,True,standard,1500.0,g,,Plain Flour,plain flour,0.79,0.53,own_brand,3,3,own_brand,1.0,,,,
2129,3243,ASDA,ASDA Malted Milk,food_cupboard,,True,standard,204.2,g,,Malted Milk,malted milk,0.49,2.4,own_brand,3,3,own_brand,0.9129032258064517,,,,
2129,21923,Morrisons,Morrisons Malted Milk Biscuits,food_cupboard,,True,standard,197.0,g,,Malted Milk Biscuits,malted milk biscuits,0.65,3.3,own_brand,3,3,own_brand,0.9129032258064517,,,,
2129,50585,Tesco,Tesco Malted Milk Biscuits 200G,food_cupboard,,True,standard,200.0,g,,Malted Milk Biscuits,malted milk biscuits,0.49,2.4,own_brand,3,3,own_brand,0.9129032258064517,,,,
2229,3790,ASDA,Pot Noodle Smokin’ BBQ Lost The Pot Noodle,food_cupboard,Pot Noodle,False,,85.0,g,,Smokin' BBQ Lost The Pot Noodle,smokin bbq lost the pot noodle,0.5,5.88,branded,3,3,branded,0.8620504263997033,,,,
2229,22947,Morrisons,Pot Noodle Lost The Pot Smokin BBQ,food_cupboard,Pot Noodle,False,,84.8,g,,Lost The Pot Smokin BBQ,lost the pot smokin bbq,0.89,10.5,branded,3,3,branded,0.8620504263997033,,,,
2229,61187,Tesco,Pot Noodle Lost the Pot Smokin' BBQ Instant Noodles 85g,food_cupboard,Pot Noodle,False,,85.0,g,,Lost the Pot Smokin' BBQ Instant Noodles,lost the pot smokin bbq instant noodles,0.49,5.76,branded,3,3,branded,0.8620504263997033,,,,
2265,4117,ASDA,Genius Gluten Free Sliced Fruit Loaf,fresh_food,Genius,False,,400.0,g,,Sliced Fruit Loaf,sliced fruit loaf,2.8,7.0,branded,3,3,branded,0.8998484848484849,,,,
2265,17471,Morrisons,Genius Gluten Free Sliced Spicy Fruit Loaf,free-from,Genius,False,,397.4,g,,Sliced Spicy Fruit Loaf,sliced spicy fruit loaf,3.1,7.8,branded,3,3,branded,0.8998484848484849,,,,
2265,34122,Sains,Genius Gluten Free Spicy Sliced Fruit Loaf 400g,food_cupboard,Genius,False,,400.0,g,,Spicy Sliced Fruit Loaf,spicy sliced fruit loaf,2.7,6.8,branded,3,3,branded,0.8998484848484849,,,,
2548,6455,ASDA,The BAKERY at ASDA Syrup Sponge Puddings,fresh_food,,True,standard,,,,Syrup Sponge Puddings,syrup sponge puddings,2.5,1.25,own_brand,3,3,own_brand,0.9914634146341463,,,,
2548,21221,Morrisons,Morrisons Syrup Sponge Pudding,food_cupboard,,True,standard,210.1,g,,Syrup Sponge Pudding,syrup sponge pudding,2.5,11.9,own_brand,3,3,own_brand,0.9914634146341463,,,,
2548,54712,Tesco,Tesco Syrup Sponge Puddings 2 X 110G,fresh_food,,True,standard,110.0,g,2.0,Syrup Sponge Puddings,syrup sponge puddings,2.5,11.4,own_brand,3,3,own_brand,0.9914634146341463,,,,
2600,7148,ASDA,ASDA Free From Golden Syrup Flavour Porridge Pot,food_cupboard,,True,dietary,55.1,g,,Golden Syrup Flavour Porridge Pot,golden syrup flavour porridge pot,0.75,13.6,own_brand,3,3,own_brand,0.8395506028498356,,,,
2600,17386,Morrisons,Morrisons Free From Golden Syrup Porridge,free-from,,True,dietary,54.9,g,,Golden Syrup Porridge,golden syrup porridge,0.9,16.4,own_brand,3,3,own_brand,0.8395506028498356,,,,
2600,55324,Tesco,Tesco Free From Gluten Syrup Porridge Pot 55G,food_cupboard,,True,dietary,55.0,g,,Gluten Syrup Porridge Pot,gluten syrup porridge pot,0.75,13.6,own_brand,3,3,own_brand,0.8395506028498356,,,,
2634,7389,ASDA,Violife Greek White Block Vegan Alternative to Cheese 230g,fresh_food,Violife,False,,230.0,g,,Greek White Block Alternative to Cheese,greek white block alternative to cheese,2.5,12.5,branded,3,3,branded,0.8821428571428571,,,,
2634,42780,Sains,Violife Greek White Block Vegan Alternative to Cheese 230g,free-from,Violife,False,,230.0,g,,Greek White Block Alternative to Cheese,greek white block alternative to cheese,3.0,13.04,branded,3,3,branded,0.8821428571428571,,,,
2634,57305,Tesco,Violife Vegan Greek White Block 230G,fresh_food,Violife,False,,230.0,g,,Greek White Block,greek white block,3.0,13.04,branded,3,3,branded,0.8821428571428571,,,,
2704,7983,ASDA,Fray Bentos Chicken Curry Pie,food_cupboard,Fray Bentos,False,,422.5,g,,Chicken Curry Pie,chicken curry pie,3.0,7.1,branded,3,3,branded,1.0,,,,
2704,21612,Morrisons,Fray Bentos Chicken Curry Pie,food_cupboard,Fray Bentos,False,,423.4,g,,Chicken Curry Pie,chicken curry pie,1.99,4.7,branded,3,3,branded,1.0,,,,
2704,60663,Tesco,Fray Bentos Chicken Curry Pie 425g,food_cupboard,Fray Bentos,False,,425.0,g,,Chicken Curry Pie,chicken curry pie,2.0,4.71,branded,3,3,branded,1.0,,,,
2892,9037,ASDA,Bisto Parsley Sauce Mix,food_cupboard,Bisto,False,,185.2,g,,Parsley Sauce Mix,parsley sauce mix,3.0,16.2,branded,3,3,branded,0.9203252032520325,,,,
2892,20816,Morrisons,Bisto Sauces Parsley Sauce Mix,food_cupboard,Bisto,False,,184.6,g,,Sauces Parsley Sauce Mix,sauces parsley sauce mix,2.99,16.2,branded,3,3,branded,0.9203252032520325,,,,
2892,55941,Tesco,Bisto Parsley Sauce Mix 185G,food_cupboard,Bisto,False,,185.0,g,,Parsley Sauce Mix,parsley sauce mix,3.0,16.2,branded,3,3,branded,0.9203252032520325,,,,
2921,9183,ASDA,ASDA Banana Flavoured Milk 1 Litre,fresh_food,,True,standard,1000.0,ml,,Banana Flavoured Milk,banana flavoured milk,0.89,0.89,own_brand,3,3,own_brand,0.9206140350877193,,,,
2921,19615,Morrisons,Morrisons Banana Flavoured Fresh Milk,fresh_food,,True,standard,1000.0,ml,,Banana Flavoured Fresh Milk,banana flavoured fresh milk,1.25,1.25,own_brand,3,3,own_brand,0.9206140350877193,,,,
2921,62692,Tesco,Tesco Banana Flavoured Milk 1L,fresh_food,,True,standard,1000.0,ml,,Banana Flavoured Milk,banana flavoured milk,1.0,1.0,own_brand,3,3,own_brand,0.9206140350877193,,,,
3101,10508,ASDA,Cadbury Dairy Milk 14 Cornflake Cluster Bites,bakery,Cadbury,False,,,,,Dairy Milk 14 Cornflake Cluster Bites,dairy milk 14 cornflake cluster bites,2.3,0.16,branded,3,3,branded,0.8645685660805793,,,,
3101,29967,Morrisons,Cadbury Dairy Milk Cornfl…,bakery,Cadbury,False,,,,,Dairy Milk Cornfl…,dairy milk cornfl,2.39,2.39,branded,3,3,branded,0.8645685660805793,,,,
3101,50178,Tesco,Cadbury Dairy Milk Cornflake Cluster Bites X14,bakery,Cadbury,False,,,,14.0,Dairy Milk Cornflake Cluster Bites,dairy milk cornflake cluster bites,2.3,0.16,branded,3,3,branded,0.8645685660805793,,,,
3281,12054,ASDA,ASDA Free From Chocolate Digestives Biscuits,free-from,,True,dietary,200.0,g,,Chocolate Digestives Biscuits,chocolate digestives biscuits,1.6,8.0,own_brand,3,3,own_brand,0.8983026476447528,,,,
3281,30646,Morrisons,Morrisons Free From Chocolate Digestive Biscuits,free-from,,True,dietary,201.2,g,,Chocolate Digestive Biscuits,chocolate digestive biscuits,1.69,8.4,own_brand,3,3,own_brand,0.8983026476447528,,,,
3281,53641,Tesco,Tesco Free From Chocolate Digestives 200G,food_cupboard,,True,dietary,200.0,g,,Chocolate Digestives,chocolate digestives,1.7,8.5,own_brand,3,3,own_brand,0.8983026476447528,,,,
3360,12743,ASDA,Green & Black's Organic Ginger Dark Chocolate Bar,food_cupboard,,False,,90.1,g,,Green and Black's Ginger Dark Chocolate Bar,green and black s ginger dark chocolate bar,2.45,27.2,unbranded,3,3,unbranded,0.8796413502109705,,,,
3360,36998,Sains,Green & Black's Organic Smooth Mint Chocolate 90g,food_cupboard,,False,,90.0,g,,Green and Black's Smooth Mint Chocolate,green and black s smooth mint chocolate,2.45,27.2,unbranded,3,3,unbranded,0.8796413502109705,,,,
3360,58926,Tesco,Green & Black's Organic 70% Dark Chocolate Bar 90g,food_cupboard,,False,,90.0,g,,Green and Black's Dark Chocolate Bar,green and black s dark chocolate bar,1.75,19.4,unbranded,3,3,unbranded,0.8796413502109705,,,,
3848,22252,Morrisons,Glenryck Pilchards in Tomato Sauce (155g),food_cupboard,Glenryck,False,,155.0,g,,Pilchards in Tomato Sauce,pilchards in tomato sauce,0.7,4.5,branded,3,3,branded,1.0,,,,
3848,32423,Sains,Glenryck Pilchards in Tomato Sauce 155g,food_cupboard,Glenryck,False,,155.0,g,,Pilchards in Tomato Sauce,pilchards in tomato sauce,0.7,4.5,branded,3,3,branded,1.0,,,,
3848,51711,Tesco,Glenryck Pilchards In Tomato Sauce 155G,food_cupboard,Glenryck,False,,155.0,g,,Pilchards In Tomato Sauce,pilchards in tomato sauce,0.7,4.5,branded,3,3,branded,1.0,,,,
4094,27574,Morrisons,Polo Original,food_cupboard,Polo,False,,34.0,g,,Original,original,1.0,29.4,branded,3,3,branded,0.8217948717948718,,,,
4094,34969,Sains,Polo Original Mints Roll 34g,food_cupboard,Polo,False,,34.0,g,,Original Mints Roll,original mints roll,0.8,23.5,branded,3,3,branded,0.8217948717948718,,,,
4094,58334,Tesco,Polo Original Mint Tube 34g,food_cupboard,Polo,False,,34.0,g,,Original Mint Tube,original mint tube,0.75,22.1,branded,3,3,branded,0.8217948717948718,,,,
4264,341,ASDA,Starbucks Caramel Latte Premium Instant Coffee Sachets 5 Pack,drinks,Starbucks,False,,115.0,g,5.0,Caramel Latte Premium Instant Coffee Sachets,caramel latte premium instant coffee sachets,3.45,30.0,branded,2,2,branded,0.7788135593220339,,,,
4264,30908,Morrisons,Starbucks Premium Instant…,food_cupboard,Starbucks,False,,117.2,g,,Premium Instant…,premium instant,1.5,12.8,branded,2,2,branded,0.7788135593220339,,,,
4289,436,ASDA,Costa Intensely Dark Amazonian Blend Aluminium Capsules,drinks,Costa,False,,57.1,g,,Intensely Dark Amazonian Blend Aluminium Capsules,intensely dark amazonian blend aluminium capsules,2.75,48.2,branded,2,2,branded,0.7635918003565062,,,,
4289,21781,Morrisons,Costa Intensely Dark Amaz…,food_cupboard,Costa,False,,57.0,g,,Intensely Dark Amaz…,intensely dark amaz,3.15,55.3,branded,2,2,branded,0.7635918003565062,,,,
4306,494,ASDA,Tate & Lyle Sweetener 75g,drinks,Tate And Lyle,False,,75.0,g,,Sweetener,sweetener,1.35,18.0,branded,2,2,branded,1.0,,,,
4306,38626,Sains,Tate & Lyle Sweetener 75g,food_cupboard,Tate And Lyle,False,,75.0,g,,Sweetener,sweetener,1.35,18.0,branded,2,2,branded,1.0,,,,
4690,2947,ASDA,Deli Italia Gluten Free Ricotta & Spinach Tortelloni,food_cupboard,,False,,250.0,g,,Deli Italia Ricotta and Spinach Tortelloni,deli italia ricotta and spinach tortelloni,3.6,14.4,unbranded,2,2,unbranded,0.8945205479452054,,,,
4690,20412,Morrisons,Deli Italia Ricotta & Spinach…,fresh_food,,False,,250.0,g,,Deli Italia Ricotta and Spinach…,deli italia ricotta and spinach,3.9,15.6,unbranded,2,2,unbranded,0.8945205479452054,,,,
4779,3474,ASDA,ASDA Extra Special All Butter Shortbread Fingers 165g,food_cupboard,,True,premium,165.0,g,,All Butter Shortbread Fingers,all butter shortbread fingers,2.0,12.1,own_brand,2,2,own_brand,1.0,,,,
4779,22907,Morrisons,Morrisons The Best All Butter Shortbread Fingers,food_cupboard,,True,premium,165.3,g,,All Butter Shortbread Fingers,all butter shortbread fingers,2.0,12.1,own_brand,2,2,own_brand,1.0,,,,
5405,6587,ASDA,ASDA Roast Chicken Breast Fillets,fresh_food,,True,standard,480.8,g,,Roast Chicken Breast Fillets,roast chicken breast fillets,5.0,10.4,own_brand,2,2,own_brand,0.8614545454545455,,,,
5405,61761,Tesco,Tesco Mini Chicken Breast Fillets 500G,frozen,,True,standard,500.0,g,,Mini Chicken Breast Fillets,mini chicken breast fillets,3.6,7.2,own_brand,2,2,own_brand,0.8614545454545455,,,,
5586,7414,ASDA,ASDA White Cheshire 250g,fresh_food,,True,standard,250.0,g,,White Cheshire,white cheshire,2.7,10.8,own_brand,2,2,own_brand,1.0,,,,
5586,19745,Morrisons,Morrisons White Cheshire,fresh_food,,True,standard,240.0,g,,White Cheshire,white cheshire,2.69,11.21,own_brand,2,2,own_brand,1.0,,,,
5588,7420,ASDA,ASDA Lancashire 250g,fresh_food,,True,standard,250.0,g,,Lancashire,lancashire,2.75,11.0,own_brand,2,2,own_brand,0.8714285714285714,,,,
5588,19712,Morrisons,Morrisons Crumbly Lancashire,fresh_food,,True,standard,240.0,g,,Crumbly Lancashire,crumbly lancashire,2.69,11.21,own_brand,2,2,own_brand,0.8714285714285714,,,,
6012,9146,ASDA,ASDA British Milk Semi Skimmed 2 Pints,fresh_food,,True,standard,1136.522,ml,,British Milk Semi Skimmed,british milk semi skimmed,1.2,1.06,own_brand,2,2,own_brand,0.9666666666666666,,,,
6012,19355,Morrisons,Morrisons British Semi Skimmed Milk 2 Pint,fresh_food,,True,standard,1136.522,ml,,British Semi Skimmed Milk,british semi skimmed milk,1.2,1.06,own_brand,2,2,own_brand,0.9666666666666666,,,,
6482,11426,ASDA,WKD Sparkling Orange and Passionfruit Flavoured Alcoholic Premix Drink,drinks,,False,,699.6,ml,,WKD Sparkling Orange and Passionfruit Flavoured Alcoholic Premix Drink,wkd sparkling orange and passionfruit flavoured alcoholic premix drink,3.75,5.36,unbranded,2,2,unbranded,0.9686567164179103,,,,
6482,41602,Sains,WKD Sparkling Orange & Passionfruit Flavoured Alcoholic Premix 700ml,drinks,,False,,700.0,ml,,WKD Sparkling Orange and Passionfruit Flavoured Alcoholic Premix,wkd sparkling orange and passionfruit flavoured alcoholic premix,3.8,5.43,unbranded,2,2,unbranded,0.9686567164179103,,,,
7035,14426,ASDA,ASDA Extra Special 2 Scotch Eggs,fresh_food,,True,premium,260.6,g,,2 Scotch Eggs,2 scotch eggs,2.45,9.4,own_brand,2,2,own_brand,1.0,,,,
7035,54058,Tesco,Tesco Finest 2 Scotch Eggs 260G,fresh_food,,True,premium,260.0,g,,2 Scotch Eggs,2 scotch eggs,2.5,9.6,own_brand,2,2,own_brand,1.0,,,,
7130,15203,ASDA,John Smith's Extra Smooth 440ml,drinks,John Smith'S,False,,440.0,ml,,Extra Smooth,extra smooth,5.0,2.84,branded,2,2,branded,0.8772727272727272,,,,
7130,39588,Sains,John Smith's Extra Smooth Ale Cans 4x440ml,drinks,John Smith'S,False,,440.0,ml,4.0,Extra Smooth Ale Cans,extra smooth ale cans,4.75,2.7,branded,2,2,branded,0.8772727272727272,,,,
7155,15281,ASDA,Siren Craft Brew Pompelmocello Juicy Grapefruit Sour IPA 440ml,drinks,,False,,440.0,ml,,Siren Craft Brew Pompelmocello Juicy Grapefruit Sour IPA,siren craft brew pompelmocello juicy grapefruit sour ipa,3.0,6.82,unbranded,2,2,unbranded,0.863953488372093,,,,
7155,25163,Morrisons,Siren Craft Brew Pompelmocello,drinks,,False,,439.8,ml,,Siren Craft Brew Pompelmocello,siren craft brew pompelmocello,3.25,7.39,unbranded,2,2,unbranded,0.863953488372093,,,,
7381,17204,ASDA,ASDA 10 Vegetable Gyoza,fresh_food,,True,standard,210.1,g,,10 Vegetable Gyoza,10 vegetable gyoza,2.0,9.52,own_brand,2,2,own_brand,0.8567119155354448,,,,
7381,54848,Tesco,Tesco Fried Vegetable Gyoza 210G,frozen,,True,standard,210.0,g,,Fried Vegetable Gyoza,fried vegetable gyoza,2.5,11.9,own_brand,2,2,own_brand,0.8567119155354448,,,,
7605,19506,Morrisons,Morrisons Scotch Eggs 4 Pack,fresh_food,,True,standard,450.0,g,4.0,Scotch Eggs,scotch eggs,2.25,5.0,own_brand,2,2,own_brand,1.0,,,,
7605,51761,Tesco,Tesco Scotch Eggs 4 Pack 454G,fresh_food,,True,standard,454.0,g,4.0,Scotch Eggs,scotch eggs,2.1,4.6,own_brand,2,2,own_brand,1.0,,,,
7795,21548,Morrisons,Aspall Classic Red Wine Vinegar,food_cupboard,,False,,346.5,ml,,Aspall Classic Red Wine Vinegar,aspall classic red wine vinegar,1.49,4.3,unbranded,2,2,unbranded,1.0,,,,
7795,34279,Sains,Aspall Classic Red Wine Vinegar 350ml,food_cupboard,,False,,350.0,ml,,Aspall Classic Red Wine Vinegar,aspall classic red wine vinegar,1.9,5.43,unbranded,2,2,unbranded,1.0,,,,
7951,22808,Morrisons,Morrisons Cooking Salt,food_cupboard,,True,standard,1496.1,g,,Cooking Salt,cooking salt,1.9,1.27,own_brand,2,2,own_brand,1.0,,,,
7951,55103,Tesco,Tesco Cooking Salt 1.5Kg,food_cupboard,,True,standard,1500.0,g,,Cooking Salt,cooking salt,1.9,1.27,own_brand,2,2,own_brand,1.0,,,,
8256,25063,Morrisons,Morrisons The Best Pedro Ximenez,drinks,,True,premium,375.9,ml,,Pedro Ximenez,pedro ximenez,6.5,17.29,own_brand,2,2,own_brand,1.0,,,,
8256,57540,Tesco,Tesco Finest Pedro Ximenez 37.5Cl,drinks,,True,premium,375.0,ml,,Pedro Ximenez,pedro ximenez,7.25,19.28,own_brand,2,2,own_brand,1.0,,,,
8414,26560,Morrisons,Morrisons 12 Mozzarella Sticks,frozen,,True,standard,180.0,g,,12 Mozzarella Sticks,12 mozzarella sticks,1.75,9.72,own_brand,2,2,own_brand,1.0,,,,
8414,54071,Tesco,Tesco 12 Mozzarella Sticks 180G,frozen,,True,standard,180.0,g,,12 Mozzarella Sticks,12 mozzarella sticks,1.75,9.7,own_brand,2,2,own_brand,1.0,,,,
8443,26886,Morrisons,Itsu The Original Chicken Big Bao,frozen,Itsu,False,,179.6,g,,The Original Chicken Big Bao,the original chicken big bao,3.25,18.1,branded,2,2,branded,1.0,,,,
8443,45531,Sains,itsu The Original Chicken Big Bao 180g,fresh_food,Itsu,False,,180.0,g,,The Original Chicken Big Bao,the original chicken big bao,3.75,20.8,branded,2,2,branded,1.0,,,,
8454,26972,Morrisons,Morrisons Baby Carrots,frozen,,True,standard,1000.0,g,,Baby Carrots,baby carrots,1.39,1.39,own_brand,2,2,own_brand,0.881578947368421,,,,
8454,64815,Tesco,Tesco Carrots 1Kg,fresh_food,,True,standard,1000.0,g,,Carrots,carrots,0.65,0.65,own_brand,2,2,own_brand,0.881578947368421,,,,
8617,28862,Morrisons,Morrisons Little Gem Lettuce,fresh_food,,True,standard,,,,Little Gem Lettuce,little gem lettuce,0.95,0.47,own_brand,2,2,own_brand,0.9021739130434783,,,,
8617,51476,Tesco,Tesco Little Gem Lettuce Twin Pack,fresh_food,,True,standard,,,,Little Gem Lettuce Twin Pack,little gem lettuce twin pack,0.79,0.4,own_brand,2,2,own_brand,0.9021739130434783,,,,
8700,29717,Morrisons,Moo Free Rocky Road Egg,food_cupboard,,False,,85.1,g,,Moo Free Rocky Road Egg,moo free rocky road egg,4.5,52.9,unbranded,2,2,unbranded,0.8939108061749571,,,,
8700,64168,Tesco,Moo Free Rocky Road Easter Egg 85g,food_cupboard,,False,,85.0,g,,Moo Free Rocky Road Easter Egg,moo free rocky road easter egg,4.5,52.9,unbranded,2,2,unbranded,0.8939108061749571,,,,
8705,29765,Morrisons,Morrisons Parmentier Potatoes,fresh_food,,True,standard,399.7,g,,Parmentier Potatoes,parmentier potatoes,2.49,6.23,own_brand,2,2,own_brand,1.0,,,,
8705,60889,Tesco,Tesco Parmentier Potatoes 400G,fresh_food,,True,standard,400.0,g,,Parmentier Potatoes,parmentier potatoes,2.0,5.0,own_brand,2,2,own_brand,1.0,,,,
9216,37513,Sains,Garner's Pickled Cauliflower with Turmeric & Ginger 450g (210g*),food_cupboard,,False,,450.0,g,,Garner's Pickled Cauliflower with Turmeric and Ginger (*),garner s pickled cauliflower with turmeric and ginger,3.9,8.7,unbranded,2,2,unbranded,0.9652631578947368,,,,
9216,65108,Tesco,Garner's Pickled Cauliflower With Ginger & Turmeric 450G,food_cupboard,,False,,450.0,g,,Garner's Pickled Cauliflower With Ginger and Turmeric,garner s pickled cauliflower with ginger and turmeric,3.9,18.6,unbranded,2,2,unbranded,0.9652631578947368,,,,
9269,38253,Sains,Whitworths Watermelon Papaya Flavour Fusions 80g,food_cupboard,Whitworths,False,,80.0,g,,Watermelon Papaya Flavour Fusions,watermelon papaya flavour fusions,2.3,28.8,branded,2,2,branded,0.8463054187192117,,,,
9269,59449,Tesco,Whitworths Fusions Watermelon Papaya 80G,food_cupboard,Whitworths,False,,80.0,g,,Fusions Watermelon Papaya,fusions watermelon papaya,1.75,21.88,branded,2,2,branded,0.8463054187192117,,,,
